polarity,title,review,review_length
1,best movie ever,time favorite movie better way watch three home quality great love movie watch,78
0,waste of money,agree bad reviews used smoker 6 times element burned course replacement 40.00 purchased new sale 65.00 charcoal smoker.unless money burn would recomend item,156
1,AWESOME,never seen concert get dvd get chance get know passionate sings highly reccommend,81
1,Great Book on Strategy and Positional Play!,studying openings tactics checkmating techniques found book needed learn get opening endgame set tactics gm seirawan 's entertaining style fun read study,153
0,Unsatisfying,bought dvd based raving reviews disappointed fast paced problem keeping felt like getting good enough workout used rigorous ashtanga flow lame imitation would recommend anyone especially like challenging yoga workout,216
1,Excellent Storyteller,stephen dobyns excellent storyteller adept building suspense excells describing rising tensions small town besieged horror dobyns also author series novels featuring private detective charlie bradshaw saratoga new york,218
0,Terrible Pool Cover,dissapointed product listed viewed picture make sure order intex brand intex style might well use paint tarp home depot lot less,128
1,Good Collection of Songs,good collection wish unfamiliar work overall really satisfied,61
0,I agree that they are poor quality tapes,limited use 35 fatmax n't last two years broke 10 mark tape used around house abused misused purchasing another one,115
1,good choices,book 's good best ever seen pics looks promising,48
1,The first one that I read,first books read love much went back library checked books,58
1,awesome!!!,stacy mitchhart 's music wonderful little bit cat ate canary lyrics good blues rhythms 'm sure guy national stage defintiely good listen,136
0,Psycho Circus,know done re-recorded entirely 'hotter hell album 1974 released instead 70 's kiss albums hotter hell one worst sounding albums todd rundgren n't engineer particularly 'mainline 'comin home would paid,200
1,Great Movie,movie one favorites watching could go sleep stayed night room thinking,70
1,great book,book helps gives new ways learn communicate child emotionally.great examples learn,82
1,Fragmentation of Afganistan,received two copiesof book returned one enjoy book much,55
1,No Home Should be Without This Book!,home without book save relationships provide direction want offer humor need,76
1,Terrific book,pictures stories one great inspiring read much awesome expected,63
1,The best. Listen to this with someone you love.,50 mom six sent daughter surprise gift oh well hooked wonderful voice along spouse 33 yr old boss chemo patients choice vcr movie nana take nana thanks beautiful music warm hearts chris,185
1,Best Float EVER,best float ever used love friends try want give back comfortable made high quality feels like float going last lifetime look brand future related purchases sure,160
1,Maisy Rocks,well least 3 half year old daughter episode compact simple theme covering whole educational gambet beware theme song may start make adults twitch dvd different narrator original neal morrissey videos good viewing 5s,215
1,Polk Audio RC55i-2 in wall speakers,good sound quality price get pay speakers worth price,53
1,WAY TO GO BONNIE!!!!!!!!!!,stable club horse crazy love saddle club pine hollow love bonnie best book one favorites love realistic freaky max got hurt oh gosh scary well bye keep awesome work,164
1,Easy Reading,well written bambi common sense info excellent reference document 'll keep handy,80
1,"Great Product, Great Deal.",battery camera comes extra one never run power bag storage places extra batteries tapes memory sticks size sony trv-350 camcorder even able fit nikon digital camera bag,168
1,Still Jill!!!!,great jill scott collaborations great great understatement like jill love collaborations,88
0,banned,hospital gave new parent handbook list banned books academy pediatrics book scary use judgement every baby different,116
0,Didn't work at all,since n't work frustrated use different tool cut hole,53
0,"Not bad, but there's a better one out there",cynnic 's dictionary pretty good patch another book shares name cynic 's dictionary rick bayan quill 1994 nothing less brilliant,128
0,literature lover,book media hype get feeling author contempt characters reader well book one-dimensional characters silly plot writing tries hard dazzle falls flat think oprah 's list complex deep literature book,195
0,"Will be returning, item not as shown in picture.",cable fit one pictured returning trying slightly expensive version,66
